Gene,Connections,Community,Degree,Weighted_Degree,Betweenness,WeightedDegreeZ,BetweennessZ,DegreeZ
STX3,"[('RAB3IP', 3.1328250146915506), ('SUFU', 1.958704648054456), ('CEP89', 1.841078295251561), ('SNAP29', 1.7407194051270642), ('POMK', 1.6204582994283294)]",7,5,10.293785662552963,0.0090391581852682,-0.9987101012432082,-0.07043889927239383,-0.8026166551400582
PARVA,"[('FLNA', 2.859933301393506), ('PROM1', 2.9570271229116125), ('TTC17', 2.9553554373667223), ('TRIP11', 2.7975893338575646), ('PARD6A', 2.740165647749168)]",2,5,14.310070843278574,0.0129722270139727,-0.8153272747967506,0.19916025694731881,-0.8026166551400582
SPTBN5,"[('RPGRIP1', 3.010807661733827), ('SMO', 2.802032507149786), ('DVL1', 2.188587175372194), ('MYO15A', 2.1648149484962445), ('CCDC13', 1.9899988699057232), ('TULP1', 1.857972007056016)]",2,6,14.01421316971379,0.0212178713127479,-0.8288360805619779,0.7643725230570655,-0.4948869510392736
HTR6,"[('EVC2', 3.2771965333596413), ('BBS10', 2.531161183953313), ('STIL', 2.3776234409760657), ('TCTN2', 2.34668513510039), ('ALMS1', 2.111370370734605)]",6,5,12.644036664124016,0.003294807659134,-0.891398082267292,-0.46419556164592124,-0.8026166551400582
ADCY3,"[('DVL1', 3.2252869467782483), ('PDZD7', 2.8290682270208896), ('RILPL1', 2.199628236422205), ('SUFU', 1.964614818766224), ('AVIL', 1.9486678530927657)]",7,5,12.167266082080332,0.0104191823356908,-0.9131673374290725,0.02415729589241546,-0.8026166551400582
TTLL6,"[('BBS4', 3.119567920353951), ('DNAH1', 2.8026687994091204), ('POC1B', 2.734758142050357), ('DNAL1', 2.457751558527754), ('DRC1', 2.4212480743372025), ('KIF24', 2.35444331935916)]",3,6,15.890437814037544,0.0106089356563739,-0.7431680159594469,0.03716427272757615,-0.4948869510392736
MCHR1,"[('TMEM237', 3.087977790319996), ('BBS10', 2.7387296039227973), ('TCTN2', 2.0759099280377797), ('TCTN1', 1.983623047976247), ('PDZD7', 1.9692516487905647)]",6,5,11.855492019047386,0.0036570639986199,-0.9274028825457538,-0.43936406041516096,-0.8026166551400582
DRD1,"[('DRD5', 3.0721581491788577), ('NUP35', 2.69745004147702), ('BBIP1', 1.90999525862788), ('CEP89', 1.8876953034509285), ('PLA2G3', 1.6103167084598242), ('DRD2', 1.2558021687471888)]",7,6,12.433417629941696,0.0224943936518889,-0.9010149077798666,0.8518740035845205,-0.4948869510392736
DRD5,"[('DRD1', 3.0721581491788577), ('PDZD7', 1.556003777984293), ('PLA2G3', 1.5254125234564897), ('CDH23', 1.3926643100304683), ('SMO', 1.3681408883603077)]",7,5,8.914379649010417,0.0092461618078316,-1.0616935205468572,-0.05624946999767182,-0.8026166551400582
PLA2G3,"[('DRD1', 1.6103167084598242), ('DRD5', 1.5254125234564897), ('USH1G', 2.755726852184768), ('SMO', 2.754637140510443), ('TBC1D7', 2.4508928555087697), ('CCDC28B', 1.970805765060029), ('ABLIM3', 1.885319707454005), ('USH1C', 1.8073644612161628), ('TEKT5', 1.6007907663528167)]",7,9,18.36126678020331,0.016646541314473,-0.6303504297841058,0.45102262657363223,0.4283021612630802
CDH23,"[('DRD5', 1.3926643100304683), ('TBC1D30', 2.1404066360514404), ('SYNE2', 1.8728071681762084), ('GLI3', 1.780408207540102), ('TBC1D7', 1.7174459301034426), ('SMO', 1.6767108422106274)]",7,6,10.58044309411229,0.0107641883732965,-0.9856213767986621,0.0478063446836212,-0.4948869510392736
NME8,"[('TMEM138', 3.0537095700040813), ('TBC1D30', 2.0296340196552998), ('CBY1', 1.6509156135962275), ('ROPN1L', 1.6467305143811728), ('WDPCP', 1.5000855560592865)]",6,5,9.881075273696066,0.0155080213903743,-1.0175543800249058,0.3729807655626607,-0.8026166551400582
NINL,"[('SMO', 3.033252626126875), ('RAB11FIP3', 2.5210687548103583), ('ZNF423', 2.4762868194313734), ('EVC2', 2.2348094626764463), ('HAP1', 1.6380350889004665)]",6,5,11.90345275194552,0.0054165947904088,-0.9252130044963781,-0.3187539115800233,-0.8026166551400582
KIF7,"[('TMEM138', 3.028891529446597), ('TMEM237', 2.813752148014704), ('TCTN2', 2.3798857542885226), ('MYO15A', 2.338324322135781), ('EVC2', 2.3196967218638824)]",6,5,12.880550475749487,0.003846817319303,-0.8805989060838747,-0.42635708358000024,-0.8026166551400582
CCDC13,"[('SPTBN5', 1.9899988699057232), ('CC2D2A', 2.683525752824885), ('B9D2', 2.642660608395664), ('KIF27', 2.526759146524789), ('DNAAF2', 2.505798337398322), ('CATIP', 2.488751576639442)]",2,6,14.837494291688824,0.0163877867862687,-0.7912452192774423,0.43328583998022624,-0.4948869510392736
SSTR3,"[('NUP35', 2.9581019442229217), ('SMO', 2.301598544404828), ('GLIS2', 1.6192659551854685), ('SHH', 1.57026435062513)]",7,4,8.44923079443835,0.0033293082628946,-1.0829321298167167,-0.4618306567667986,-1.110346359240843
GLIS2,"[('SSTR3', 1.6192659551854685), ('ODF2', 2.868653754089705), ('SMO', 2.552696489794277), ('EVC2', 2.325093542352918), ('DVL1', 2.2754449803974013), ('TEKT5', 1.6060517331635014)]",7,6,13.24720645498327,0.0068656201483525,-0.8638574629891298,-0.21942790665697567,-0.4948869510392736
NEK8,"[('PTPN23', 2.8730759205159733), ('BBS5', 2.7736133085475023), ('TRAF3IP1', 2.731531686602033), ('XPNPEP3', 2.662980690742044), ('KIF3B', 2.4595298814926174)]",2,5,13.50073148790017,0.0075728825254441,-0.8522815576389943,-0.1709473566350097,-0.8026166551400582
GNAT1,"[('GNAT2', 2.861585454005572), ('RHO', 1.0912739847956576), ('USH2A', 0.9124157583942316), ('TULP1', 0.6864263974352585), ('RP1', 0.3125551300781151)]",6,5,5.864256724708834,0.0792996377436605,-1.2009615599659367,4.745689887056073,-0.8026166551400582
GNAT2,"[('GNAT1', 2.861585454005572), ('TULP1', 2.6889450696642614), ('PTPN23', 2.0872920204820167), ('CC2D2A', 0.7592465689799003), ('NEK2', 0.2493902555902623)]",6,5,8.646459368722011,0.0208383646713817,-1.0739267101862289,0.7383585693867438,-0.8026166551400582
RHO,"[('GNAT1', 1.0912739847956576), ('RP1', 1.7589021912569216), ('CEP19', 1.5186612949098497), ('FUZ', 1.2304121796514598), ('WDPCP', 1.2252579960277106), ('USH2A', 1.1612457519307704)]",6,6,7.98575339857237,0.0222356391236846,-1.1040944205962253,0.8341372169911144,-0.4948869510392736
TULP1,"[('GNAT1', 0.6864263974352585), ('GNAT2', 2.6889450696642614), ('CC2D2A', 2.177393501326124), ('TTLL9', 1.982534261672316), ('TULP3', 1.9512525087459356), ('SPTBN5', 1.857972007056016), ('CNGB1', 1.128206576168444)]",6,7,12.472730322068356,0.0680006900120752,-0.8992198976466209,3.97118353914418,-0.187157246938489
KIF24,"[('AGBL2', 2.8235531799552898), ('CCDC40', 2.506780339164798), ('TTLL6', 2.35444331935916), ('SASS6', 2.2513482977906323), ('TTLL9', 2.1579069780041418)]",3,5,12.094032114274022,0.0124547179575642,-0.9165111866339698,0.16368668376051357,-0.8026166551400582
DCDC2,"[('SPAG17', 2.8084727038854207), ('HNF1B', 2.2338345289163586), ('POMK', 1.995370177945296), ('INVS', 1.7979846470802616), ('RPGRIP1L', 1.7781606846814055), ('PKHD1', 1.332451917938236)]",6,6,11.946274660446978,0.0193720890115577,-0.9232577642030556,0.637850112024135,-0.4948869510392736
HNF1B,"[('DCDC2', 2.2338345289163586), ('TMEM237', 2.615726412281605), ('SCLT1', 2.399015300391925), ('TCTN1', 2.159143912874353), ('CBY1', 1.9861129679310257), ('CLDN2', 1.9294749038298524), ('PKHD1', 0.2565318391270013), ('UMOD', 0.9491668646647978)]",6,8,14.52900673001692,0.0546144557529756,-0.8053307033597128,3.0536004460455035,0.1205724571622956
USH1G,"[('SMO', 2.72783548146629), ('PLA2G3', 2.755726852184768), ('PTPN23', 2.303166490399932), ('INTU', 2.090647006925491)]",7,4,9.87737583097648,0.0065033638088666,-1.017723295884131,-0.24425940788773584,-1.110346359240843
HAP1,"[('ZNF423', 2.0039630845288365), ('TMEM237', 1.8393704145083931), ('AKAP3', 1.65183405879054), ('NINL', 1.6380350889004665), ('BBS10', 1.4013658770351034)]",6,5,8.53456852376334,0.0081593927893738,-1.079035625135913,-0.13074397368995924,-0.8026166551400582
PTCH1,"[('RILPL1', 2.6522329081609337), ('TRAPPC10', 2.355151416838935), ('GLI2', 2.287748065092142), ('CEP162', 2.18054331585494), ('GLI1', 2.1580471724352144)]",7,5,11.633722878382166,0.0076418837329653,-0.9375288198245509,-0.16621754687676446,-0.8026166551400582
RAB17,"[('TCTN1', 2.642677811192154), ('TMEM138', 2.4152183101758995), ('CABYR', 2.383994439199137), ('MAL', 2.1562027304356635), ('IFT22', 2.11062900020433), ('NOTO', 1.7696142603715512), ('AKAP4', 1.8720245157021411), ('SCNN1A', 1.822990679024592)]",6,8,17.173351746305467,0.0242021735380369,-0.6845904069500371,0.9689367951009743,0.1205724571622956
CABYR,"[('RAB17', 2.383994439199137), ('NOTO', 1.8389096647044407), ('CRB3', 2.2225716159291364), ('EVC', 2.156521599682492), ('AKAP4', 1.8665461233496647), ('MCIDAS', 1.3870066345444083)]",8,6,11.85555007740928,0.0036225633948594,-0.9274002316118625,-0.4417289652942768,-0.4948869510392736
MAL,"[('RAB17', 2.1562027304356635), ('SPATA7', 2.490708976946613), ('SNX10', 2.446588266901403), ('MDM1', 2.224207543589757), ('AKAP4', 1.5973404031963332), ('NGFR', 1.2566353319997443)]",6,6,12.171683253069515,0.0140762463343108,-0.9129656502319627,0.27483721307916753,-0.4948869510392736
TAS2R43,"[('AKAP3', 2.618179769697564), ('PKD1L1', 2.5287581567024677), ('HAVCR1', 2.406592687363988), ('EVC', 1.9221616862080624), ('CRB3', 1.9035579660865063), ('AKAP4', 1.6326542328521425), ('DISC1', 1.7107866469779374), ('TPPP2', 0.4530956680031115)]",8,8,15.175786813891778,0.0463688114542004,-0.775798846299498,2.488388179935757,0.1205724571622956
NOTO,"[('AKAP3', 2.487295876200398), ('CABYR', 1.8389096647044407), ('HAVCR1', 1.8126425635691032), ('RAB17', 1.7696142603715512), ('MCIDAS', 1.5795333692871445)]",8,5,9.487995734132635,0.0012937726410212,-1.0355023179177003,-0.6013600446348967,-0.8026166551400582
HAVCR1,"[('AKAP3', 2.4866273805936525), ('TAS2R43', 2.406592687363988), ('NOTO', 1.8126425635691032), ('EVC', 2.2911224054965684), ('PKD1L1', 1.8543038374648104), ('CRB3', 1.776886271406802), ('MCIDAS', 1.672926981759271)]",8,7,14.301102127654191,0.0060893565637398,-0.8157367846663901,-0.27263826643718003,-0.187157246938489
CRB3,"[('TAS2R43', 1.9035579660865063), ('CABYR', 2.2225716159291364), ('HAVCR1', 1.776886271406802), ('PARD6A', 1.7009115325591682), ('DISC1', 1.6669105212985602)]",8,5,9.270837907280171,0.016405037088149,-1.0454177034745549,0.4344682924197874,-0.8026166551400582
KIF19,"[('IFT46', 2.5847008122449755), ('DNALI1', 2.059928724000202), ('CCDC40', 2.008321002557053), ('EFHC1', 1.5503991438189284), ('NUP62', 1.4302105494465174)]",2,5,9.633560232067676,0.0287907538381921,-1.0288558703024528,1.2834691440239692,-0.8026166551400582
MCIDAS,"[('NOTO', 1.5795333692871445), ('CCNO', 2.198201516158929), ('AKAP3', 2.13052044737523), ('HAVCR1', 1.672926981759271), ('CABYR', 1.3870066345444083)]",8,5,8.968188949124983,0.0043815766775918,-1.0592365980176826,-0.3897010579536337,-0.8026166551400582
KIF17,"[('BBS5', 2.4214527204657714), ('IFT140', 2.29700472743922), ('IFT46', 1.969934803626581), ('POC1A', 1.885182647182586), ('IFT22', 1.839648660462255)]",2,5,10.413223559176412,0.0122649646368811,-0.9932565893330627,0.15067970692535276,-0.8026166551400582
AKAP4,"[('CABYR', 1.8665461233496647), ('RAB17', 1.8720245157021411), ('AKAP3', 1.8336757692348031), ('TAS2R43', 1.6326542328521425), ('MAL', 1.5973404031963332)]",8,5,8.802241044335085,0.0046575815076763,-1.0668137481586348,-0.37078181892067325,-0.8026166551400582
DISC1,"[('CRB3', 1.6669105212985602), ('PKD1L1', 1.8161418399116465), ('ALMS1', 1.8063466531042929), ('TAS2R43', 1.7107866469779374), ('KIAA0586', 1.635705774058996)]",8,5,8.635891435351432,0.0151457650508883,-1.074409240037569,0.34814926433189375,-0.8026166551400582
CNGB1,"[('RILPL1', 2.1994843868743543), ('USH2A', 1.3656854724482848), ('AGBL4', 1.3500927226105053), ('MAK', 1.1954012681850867), ('TULP1', 1.128206576168444)]",6,5,7.238870426286675,0.0272382266689667,-1.1381969567258279,1.1770484244635602,-0.8026166551400582
CCNO,"[('MCIDAS', 2.198201516158929), ('TMEM237', 1.7000774517241943), ('DNALI1', 1.6369112041802156), ('CCSAP', 1.2361874824169243), ('TEKT2', 1.0943293804168936)]",6,5,7.865707034897157,0.0272382266689667,-1.1095757149975862,1.1770484244635602,-0.8026166551400582
CLDN2,"[('HNF1B', 1.9294749038298524), ('TCTN1', 1.5604567073236164), ('MDM1', 1.5567433397602124), ('EVC', 1.503082522645202), ('KIAA0586', 1.482359158836088)]",6,5,8.03211663239497,0.0045713299982749,-1.101977484054371,-0.37669408111847297,-0.8026166551400582
PKD2L1,"[('PKD2', 1.749456944664278), ('DRD2', 1.1484773348950748), ('MYO7A', 1.1087269210695785), ('DPCD', 1.0884905332441217)]",7,4,5.0951517338730525,0.0286872520269104,-1.2360787492856606,1.276374429386608,-1.110346359240843
DRD2,"[('PKD2L1', 1.1484773348950748), ('NUP35', 1.317617496560883), ('DRD1', 1.2558021687471888), ('PDZD7', 1.1758468050609785), ('SPA17', 1.149323040041337)]",7,5,6.047066845305461,0.060186303260307,-1.1926144842206903,3.4355325840234316,-0.8026166551400582
OXCT2,"[('PARD6A', 1.873312869988048), ('BBS1', 1.8674624707021856), ('TMEM138', 1.625101557580345), ('WDR35', 1.1936639672609344), ('PLK1', 1.024530777825466)]",6,5,7.584071643356978,0.0300155252716922,-1.1224351340388063,1.36742326723274,-0.8026166551400582
SCNN1A,"[('RAB17', 1.822990679024592), ('PARD3', 1.6742672403527046), ('MKKS', 1.3468133778186635), ('RAB3IP', 1.2903776402952274), ('UMOD', 1.0168476399517583)]",6,5,7.151296577442946,0.0397964464378126,-1.1421955622035536,2.037873800463341,-0.8026166551400582
UMOD,"[('SCNN1A', 1.0168476399517583), ('RP1', 1.2587198423560493), ('SPA17', 0.986602618642552), ('HNF1B', 0.9491668646647978), ('IQCB1', 0.8471230392909789)]",6,5,5.058460004906136,0.0680869415214766,-1.2377540867336714,3.977095801341979,-0.8026166551400582
PGAM4,"[('SMO', 1.7916636365215448), ('PRKACA', 1.2541773873737525), ('ORC1', 1.0406476799959732)]",5,3,4.086488703891271,0.0212696222183888,-1.2821341136451927,0.7679198803757493,-1.4180760633416274
CNGA4,"[('BBS5', 1.808392186876844), ('CNGA2', 1.7543635411931406), ('IFT140', 1.5376110280017057), ('PDE6D', 1.40190417035919), ('BBS4', 1.3846251599530308)]",2,5,7.886896086383911,0.0232189063308607,-1.108608226889419,0.901537006046041,-0.8026166551400582
CNGA2,"[('CNGA4', 1.7543635411931406), ('SNAP25', 1.3623059786743972), ('MYO7A', 1.2670559848480345), ('PDE6D', 1.128168363493848), ('PARD6A', 1.0637933454959605)]",2,5,6.575687213705381,0.0394859410039675,-1.1684777775596282,2.016589656551258,-0.8026166551400582
USH1C,"[('PLA2G3', 1.8073644612161628), ('SMO', 1.705199750553789), ('MLF1', 1.2700524446263084), ('NUP37', 1.258682776364991), ('TBC1D7', 1.2566772895447542)]",7,5,7.297976722306006,0.0202863550112126,-1.135498174359271,0.700520091320816,-0.8026166551400582
TEKT5,"[('SUFU', 1.7818375885434974), ('CBY1', 1.6202280809776184), ('GLIS2', 1.6060517331635014), ('PLA2G3', 1.6007907663528167), ('TBC1D7', 1.4479865203709568)]",7,5,8.05689468940839,0.0168017940313955,-1.1008461226284498,0.46166469852967024,-0.8026166551400582
SLC47A2,"[('ATP6V1D', 1.6031064923868257), ('STK38L', 1.3402173947769445), ('NPHP3', 0.907936022478624), ('ACTR3', 0.7694559781671193), ('TRAPPC3', 0.7437991148658382)]",0,5,5.364515002675351,0.057443505261342,-1.22377967306197,3.2475226461333677,-0.8026166551400582
ROPN1B,"[('FAM161A', 1.352522711255033), ('TBC1D7', 1.2530488253633147), ('FBF1', 0.813576119866022), ('SMO', 0.7584130184007417)]",6,4,4.177560674885111,0.022321890633086,-1.2779757845676039,0.8400494791889144,-1.110346359240843
PKHD1,"[('DCDC2', 1.332451917938236), ('EVC', 0.5020196790585825), ('HNF1B', 0.2565318391270013), ('RP1', 0.1653887231477196)]",6,4,2.2563921592715395,0.0840779713644988,-1.3656959778855275,5.073229212814228,-1.110346359240843
NGFR,"[('MAL', 1.2566353319997443), ('BBIP1', 1.1115701301925287), ('ALMS1', 0.8749226854045826), ('NIN', 0.7058096112706314), ('PKD1', 0.68330762910956)]",6,5,4.632245387977047,0.0341383474210798,-1.2572149660308753,1.6500294002876137,-0.8026166551400582
TPPP2,"[('RPGRIP1', 0.9307900244639518), ('CEP41', 0.9028529339826864), ('STK36', 0.7526922634884443), ('BBS12', 0.6511167931445541), ('TAS2R43', 0.4530956680031115)]",2,5,3.690547683082748,0.066223908918406,-1.3002127062337907,3.849390937869481,-0.8026166551400582
