,scGPT_bc_embeddings_similarities,scGPT_pancancer_embeddings_similarities,scGPT_CP_embeddings_similarities,scGPT_lung_embeddings_similarities,scGPT_heart_embeddings_similarities,scGPT_brain_embeddings_similarities,scGPT_kidney_embeddings_similarities,scGPT_human_embeddings_similarities,GF-6L30M_HUMANemb_similarities,GF-20L95M_HUMANemb_similarities,GF-12L95M_HUMANemb_similarities,GF-12L95MCANCER_UNIPROT_HUMANemb_similarities,GF-12L30M_HUMANemb_similarities,Correlation,Same_Complex,GeneAB,Random Forest_n10000 predictions,Random Forest_n10000 probabilities,Gene_A,Gene_B,Phylogenetic_Jaccard_Similarity,prob_z,jaccard_z,composite_score
12631,0.16391779482364655,0.16826662421226501,0.26561033725738525,0.16865256428718567,0.0348651185631752,0.21899232268333435,0.05505865812301636,0.26607972383499146,0.2199326455593109,0.1140761524438858,0.7945425510406494,0.8410958051681519,0.829616904258728,0.18377703522963051,0,B9D1_ARL3,1,0.8375,B9D1,ARL3,0.8333333333333334,1.7518304081839,1.9223889442330242,3.674219352416924
21784,0.3171596825122833,0.39942872524261475,0.3614905774593353,0.38258087635040283,0.1652533859014511,0.2966940402984619,0.12951278686523438,0.3642335534095764,0.630832850933075,0.25466471910476685,0.7946412563323975,0.8525877594947815,0.775911808013916,0.4836081067401422,0,SPAG6_RSPH1,1,0.8595,SPAG6,RSPH1,0.7910447761194029,1.9465809967635728,1.6821158827304172,3.6286968794939902
21741,0.29684966802597046,0.3460024297237396,0.4468455910682678,0.24806126952171326,0.1286759078502655,0.3749582767486572,0.06209060177206993,0.4477328956127167,0.5827924013137817,0.40594393014907837,0.8729619979858398,0.9085760712623596,0.7717774510383606,0.207762991951867,0,SPAG6_DNALI1,1,0.821,SPAG6,DNALI1,0.8382352941176471,1.605767466749145,1.9502406658950908,3.556008132644236
23237,0.10678431391716003,0.2757295072078705,0.30767107009887695,0.04458927735686302,0.05578174442052841,0.33015671372413635,0.08874069154262543,0.30148041248321533,0.2775873839855194,0.11045080423355103,0.6909811496734619,0.8028605580329895,0.7620894908905029,0.11865710298898588,0,TTC17_RFX3,1,0.9136,TTC17,RFX3,0.6938775510204082,2.425490398679949,1.1300358830713673,3.555526281751316
23021,0.17962461709976196,0.4119523763656616,0.33558475971221924,0.1381073296070099,0.060501452535390854,0.3089491128921509,0.06053625047206879,0.3354434669017792,0.5078997611999512,0.3513127267360687,0.8334190845489502,0.8858874440193176,0.838446855545044,0.28331570643103277,0,GLI3_GLI2,1,0.7468,GLI3,GLI2,0.9487179487179488,0.9489268452667955,2.577975623355521,3.5269024686223163
13747,0.17684191465377808,0.3703123927116394,0.42858609557151794,0.23639729619026184,0.05885658413171768,0.2436949461698532,0.04997696727514267,0.4294818043708801,0.526202380657196,0.24830356240272522,0.8473750948905945,0.8845151662826538,0.827417254447937,0.49068901018565403,0,B9D1_DNALI1,1,0.8108,B9D1,DNALI1,0.8405797101449275,1.5154740120440242,1.963561054516079,3.4790350665601033
28435,0.06047937273979187,0.2054748833179474,0.21345314383506775,0.13153687119483948,0.03148522600531578,0.12126816064119339,0.05699756741523743,0.2138693779706955,0.08914808928966522,0.1093997061252594,0.7692318558692932,0.8134594559669495,0.7426493763923645,0.2735118095797111,0,TRAPPC3_RAB1A,1,0.7554,TRAPPC3,RAB1A,0.9215686274509804,1.0250566208024852,2.423719934150227,3.4487765549527123
28453,0.1591654121875763,0.14656704664230347,0.22656705975532532,0.10347845405340195,0.026566319167613983,0.14760440587997437,0.0020036427304148674,0.22602801024913788,0.19105395674705505,0.1855124533176422,0.8184658288955688,0.8645029067993164,0.7123845815658569,0.29317665166318724,0,TRAPPC3_ATP6V1D,1,0.7377,TRAPPC3,ATP6V1D,0.941747572815534,0.8683709199906582,2.5383716815746578,3.406742601565316
7781,0.1976645439863205,0.3438482880592346,0.23588207364082336,0.1860262155532837,0.11628706753253937,0.2019633799791336,0.08560296148061752,0.235795259475708,0.26844868063926697,0.12433759868144989,0.6418977975845337,0.7230968475341797,0.7833167314529419,0.21072539273628832,0,ACTR2_RAB10,1,0.8476,ACTR2,RAB10,0.7674418604651163,1.8412386329409316,1.5480099879382652,3.3892486208791968
13751,0.08447977900505066,0.31774386763572693,0.3862626552581787,0.26419711112976074,0.11428062617778778,0.18686112761497498,0.1087125763297081,0.3872777223587036,0.2917414903640747,0.1708092838525772,0.8270944356918335,0.8686050176620483,0.8183772563934326,0.5138879994176484,0,B9D1_IFT22,1,0.8628,B9D1,IFT22,0.7424242424242424,1.9757935850505235,1.4058661061365116,3.381659691187035
9794,0.09883193671703339,0.24868685007095337,0.34379398822784424,0.040020402520895004,0.057344455271959305,0.4274179935455322,0.025346968322992325,0.3439233899116516,0.28143632411956787,0.039308369159698486,0.6731555461883545,0.7518792748451233,0.7711369395256042,0.3877136586236109,0,SDCCAG8_PCM1,1,0.8628,SDCCAG8,PCM1,0.7391304347826086,1.9757935850505235,1.3871515105533043,3.362945095603828
713,0.19361940026283264,0.47413018345832825,0.3291473984718323,0.2719484269618988,0.12794983386993408,0.2927483916282654,0.07749082148075104,0.32869625091552734,0.27311259508132935,0.2002924084663391,0.6842631101608276,0.7684758305549622,0.7410873174667358,0.3196835775728549,0,RAB1A_RAB10,1,0.9036,RAB1A,RAB10,0.6732673267326733,2.3369674038710064,1.012933716099396,3.3499011199704025
28555,0.27506136894226074,0.33823904395103455,0.3859523832798004,0.34109818935394287,0.03436482697725296,0.3282982110977173,0.001222468912601471,0.40645211935043335,0.5846378803253174,0.23066174983978271,0.8170114755630493,0.845697820186615,0.8294400572776794,0.41534879841513506,0,RSPH1_HYDIN,1,0.8476,RSPH1,HYDIN,0.7575757575757576,1.8412386329409316,1.4919532458192637,3.3331918787601955
16588,0.2011774182319641,0.23458066582679749,0.27245134115219116,0.129328653216362,0.07181314378976822,0.3075874447822571,0.026672452688217163,0.279867023229599,0.4273017644882202,0.19721871614456177,0.7970520257949829,0.863567054271698,0.7924237251281738,0.2224669783399828,0,DNAL1_HYDIN,1,0.8183,DNAL1,HYDIN,0.803030303030303,1.5818662581507315,1.7502146648675196,3.332080923018251
19821,0.2023596316576004,0.37765127420425415,0.3839215338230133,0.23632995784282684,0.06465444713830948,0.3552381992340088,0.053821809589862823,0.383928120136261,0.5728197693824768,0.34756261110305786,0.8299578428268433,0.8870377540588379,0.7875083088874817,0.4744595359667059,0,DNAI1_SPAG6,1,0.8104,DNAI1,SPAG6,0.8115942028985508,1.511933092251667,1.7988726133838582,3.3108057056355253
13576,0.16139157116413116,0.20547160506248474,0.2780464291572571,0.11746719479560852,0.07989823073148727,0.18068759143352509,0.05876622721552849,0.27880048751831055,0.33643633127212524,0.1802349090576172,0.8731278777122498,0.8945683240890503,0.8195127248764038,0.2730806382547141,0,B9D1_POC1A,1,0.8253,B9D1,POC1A,0.7857142857142857,1.6438323545169908,1.651829362372946,3.2956617168899367
13730,0.12836918234825134,0.2703070342540741,0.3258941173553467,0.26029324531555176,0.17393538355827332,0.27232253551483154,0.1402173638343811,0.32665401697158813,0.34342795610427856,0.2067469358444214,0.8282627463340759,0.8709458112716675,0.8278780579566956,0.18553668496178957,0,B9D1_EFHC1,1,0.8105,B9D1,EFHC1,0.8082191780821918,1.5128183221997562,1.7796965620191474,3.2925148842189036
6986,0.19402432441711426,0.24163678288459778,0.24256190657615662,0.11430773884057999,0.10899029672145844,0.23400631546974182,0.11192580312490463,0.242603600025177,0.19946029782295227,0.11256095767021179,0.6896567344665527,0.7554616928100586,0.7569005489349365,0.42598401029247507,0,RAB11A_ARF4,1,0.9693,RAB11A,ARF4,0.5588235294117647,2.9185634797657567,0.3626925311572811,3.281256010923038
21775,0.28133076429367065,0.3517889976501465,0.34850889444351196,0.2569707930088043,0.03635376691818237,0.21117675304412842,0.00344182550907135,0.3493638336658478,0.5499136447906494,0.37651005387306213,0.853279173374176,0.9014782905578613,0.7998073697090149,0.14401347265056558,0,SPAG6_RSPH9,1,0.8144,SPAG6,RSPH9,0.8,1.5473422901752438,1.7329972369309696,3.2803395271062135
26349,0.1439882516860962,0.14733348786830902,0.2108973264694214,0.01131359487771988,-0.0007347837090492249,0.2012385129928589,-0.02146528661251068,0.2109009325504303,0.23231291770935059,0.1326504498720169,0.7792466878890991,0.829507052898407,0.7841254472732544,0.12918137695618784,0,TRAPPC3_MAPRE1,1,0.7757,TRAPPC3,MAPRE1,0.8543689320388349,1.2047583002646374,2.041907982821699,3.246666283086336
685,0.2453402280807495,0.45225727558135986,0.4202323257923126,0.21051190793514252,0.1351592242717743,0.2253960371017456,0.11833959817886353,0.4202503561973572,0.1860056221485138,0.10588975250720978,0.6837654113769531,0.7586724758148193,0.7785401940345764,0.46395119825446446,0,RAB1A_ARF4,1,0.9692,RAB1A,ARF4,0.5490196078431373,2.9176782498176665,0.3069890878331476,3.224667337650814
6499,0.2091742306947708,0.25479215383529663,0.258309006690979,0.1767033487558365,0.13181854784488678,0.1109609454870224,0.11462139338254929,0.2579188942909241,0.17794987559318542,0.20764821767807007,0.6647806167602539,0.7640253305435181,0.7838554978370667,0.41108530548057204,0,RAB11A_RAB10,1,0.892,RAB11A,RAB10,0.6666666666666666,2.2342807298926344,0.9754304077227512,3.2097111376153857
24374,0.20108014345169067,0.3751504421234131,0.35346153378486633,0.1991516500711441,0.06251383572816849,0.3944193720817566,0.06875324249267578,0.3545336127281189,0.5650886297225952,0.29987406730651855,0.8180654048919678,0.8689397573471069,0.736709713935852,0.1532772723953363,0,RSPH4A_DNALI1,1,0.7851,RSPH4A,DNALI1,0.828125,1.2879699153850437,1.892796489967078,3.180766405352122
16682,0.184441477060318,0.259634405374527,0.26734790205955505,0.05760200321674347,-0.003323383629322052,0.18903014063835144,-0.05079320818185806,0.2684115171432495,0.3810223340988159,0.15948989987373352,0.8303269147872925,0.8950737714767456,0.8326167464256287,0.005440640738313801,0,DNAL1_EFHC1,1,0.8059,DNAL1,EFHC1,0.7916666666666666,1.4720977445876424,1.6856493101054557,3.157747054693098
9641,0.14783483743667603,0.18897245824337006,0.24758528172969818,0.11050190031528473,0.07514365017414093,0.05314052850008011,0.056201040744781494,0.24693426489830017,0.2340516597032547,0.01379561796784401,0.7371925115585327,0.8196957111358643,0.764359712600708,0.12979621992301804,0,ATP6V1D_RAB10,1,0.8879,ATP6V1D,RAB10,0.6634615384615384,2.197986302020968,0.9572196666360153,3.1552059686569836
8194,0.11895278096199036,0.5150817632675171,0.4248259365558624,0.13061076402664185,0.19744019210338593,0.49107813835144043,0.18558526039123535,0.424028217792511,0.3625394403934479,0.175167977809906,0.5972468852996826,0.7459412217140198,0.7315958738327026,0.30271366746689204,0,EXOC6B_EXOC4,1,0.7672,EXOC6B,EXOC4,0.8450704225352113,1.129513754677037,1.989076165114029,3.118589919791066
5965,0.12748019397258759,0.22089260816574097,0.22910237312316895,0.05461299046874046,0.09946240484714508,0.29292505979537964,0.01204684004187584,0.22853846848011017,0.2962470054626465,0.12659230828285217,0.6653611063957214,0.7776548862457275,0.7692952156066895,0.20763567401484406,0,NIN_PCM1,1,0.8622,NIN,PCM1,0.6956521739130435,1.9704822053619866,1.1401188488549727,3.1106010542169593
13864,0.14246413111686707,0.21229735016822815,0.2213212251663208,0.050214074552059174,0.009993627667427063,0.15020973980426788,0.018634574487805367,0.2209276258945465,0.4780806601047516,0.12622305750846863,0.8610035181045532,0.9182188510894775,0.8868585824966431,0.3108373727628321,0,ARL6_PTPDC1,1,0.8154,ARL6,PTPDC1,0.7627118644067796,1.556194589656138,1.521135327067654,3.0773299167237917
23978,0.09580537676811218,0.22722814977169037,0.2382037192583084,0.13084836304187775,0.10911643505096436,0.22050395607948303,0.0474594421684742,0.2379004806280136,0.1747334599494934,0.09432059526443481,0.7142304182052612,0.7732205986976624,0.7878577709197998,0.2527020663577892,0,RAB14_ACTR3,1,0.8955,RAB14,ACTR3,0.6333333333333333,2.2652637780757634,0.7860387004206968,3.05130247849646
6468,0.06890616565942764,0.193510964512825,0.2649836242198944,0.03732326626777649,0.01866518333554268,0.21764469146728516,0.007182370871305466,0.2654227614402771,0.16640082001686096,0.013106544502079487,0.690351128578186,0.7796043157577515,0.7240963578224182,0.5281263014709527,0,RAB11A_ATP6V1D,1,0.6889,RAB11A,ATP6V1D,0.9519230769230768,0.4363787053230203,2.5961863644422554,3.0325650697652757
13831,0.15172171592712402,0.3162723779678345,0.2983793616294861,0.11215564608573914,0.09397837519645691,0.2216654121875763,0.07340097427368164,0.2990994453430176,0.43684622645378113,0.18689727783203125,0.838115930557251,0.8846712112426758,0.8395665884017944,0.5721637590687219,0,B9D1_IFT81,1,0.7727,B9D1,IFT81,0.8208955223880597,1.1782014018219558,1.8517203967322575,3.0299217985542133
23098,0.11926466226577759,0.21627718210220337,0.3232170045375824,0.051093921065330505,0.10235908627510071,0.4537426233291626,0.10094007104635239,0.3229297995567322,0.12027186155319214,0.08792073279619217,0.6718137860298157,0.7642390131950378,0.7424795031547546,0.24571409054793136,0,TTC17_PCM1,1,0.9693,TTC17,PCM1,0.5128205128205128,2.9185634797657567,0.10131483555942275,3.0198783153251796
27075,0.15753644704818726,0.2915459871292114,0.3900570273399353,0.12801887094974518,0.18115490674972534,0.40934517979621887,0.16633379459381104,0.389280766248703,0.3517459034919739,0.2042299509048462,0.6548246741294861,0.787449061870575,0.7555193901062012,0.3617451799015511,0,EXOC4_GSK3B,1,0.9134,EXOC4,GSK3B,0.5980392156862745,2.42371993878377,0.5855063044538157,3.0092262432375856
9486,0.1542530059814453,0.22717033326625824,0.2987944483757019,0.048107028007507324,0.06941928714513779,0.3503898084163666,0.06307860463857651,0.2985990047454834,0.2560597062110901,0.04016539454460144,0.7195968627929688,0.8185482025146484,0.770915687084198,0.4338587922942111,0,BBS9_TTC17,1,0.919,BBS9,TTC17,0.5892857142857143,2.473292815876778,0.535771087200125,3.009063903076903
11372,0.13259735703468323,0.23995719850063324,0.2649242579936981,0.10203472524881363,0.05964166671037674,0.27663442492485046,0.039264507591724396,0.2639159560203552,0.18993054330348969,0.18294759094715118,0.6774724721908569,0.7709105014801025,0.7608194351196289,0.2530974807046746,0,PAFAH1B1_RAB10,1,0.9161,PAFAH1B1,RAB10,0.5925925925925926,2.447621147382185,0.554559947051519,3.0021810944337037
21671,0.22365587949752808,0.40383046865463257,0.3354537785053253,0.17854110896587372,0.03251538425683975,0.27074986696243286,-0.015893850475549698,0.33595019578933716,0.6033851504325867,0.3836154341697693,0.8337727189064026,0.8760390281677246,0.780572772026062,0.31979584320532817,0,SPAG6_DNAI2,1,0.7488,SPAG6,DNAI2,0.8529411764705882,0.9666314442285839,2.033795830881291,3.0004272751098746
8058,0.18131157755851746,0.27192792296409607,0.4057615399360657,0.11044204235076904,0.14317914843559265,0.4171701967716217,0.08900384604930878,0.40517085790634155,0.4450233578681946,0.1256565898656845,0.6447349786758423,0.7741594910621643,0.7697547674179077,0.36764654332101077,0,EXOC6B_GSK3B,1,0.8697,EXOC6B,GSK3B,0.6633663366336634,2.0368744514686936,0.9566787535344294,2.9935532050031233
20804,0.18323762714862823,0.23557159304618835,0.3163584768772125,0.20198127627372742,0.14765049517154694,0.18054324388504028,0.17975324392318726,0.31632328033447266,0.13208691775798798,0.05434620380401611,0.7099748849868774,0.7654281854629517,0.7289854288101196,0.12581164029545422,0,RANBP1_VDAC3,1,0.9683,RANBP1,VDAC3,0.5063291139240507,2.9097111802848628,0.06443232196603381,2.9741435022508966
24519,0.176530122756958,0.44808387756347656,0.40147721767425537,0.26217538118362427,0.1463628113269806,0.3551749587059021,0.08634123206138611,0.40199506282806396,0.662401020526886,0.3747197985649109,0.8672440052032471,0.8945823311805725,0.8428539633750916,0.29569706350703295,0,RSPH9_DRC1,1,0.8011,RSPH9,DRC1,0.7619047619047619,1.429606707079351,1.516549571442907,2.946156278522258
24831,0.222242072224617,0.4426354765892029,0.4051981568336487,0.3159540593624115,0.11508722603321075,0.32648858428001404,0.08111299574375153,0.4068424701690674,0.4924735724925995,0.3287615180015564,0.7533810138702393,0.8572186231613159,0.5540924668312073,-0.07676790636532828,0,ROPN1L_TEKT2,1,0.8846,ROPN1L,TEKT2,0.631578947368421,2.1687737137340175,0.7760707158258517,2.9448444295598692
5162,0.15107347071170807,0.17712539434432983,0.1793762445449829,0.09058275818824768,0.024715624749660492,0.28884759545326233,0.04458014667034149,0.17904715240001678,0.20787453651428223,0.10148818790912628,0.728230357170105,0.7862911224365234,0.7763314247131348,0.3213097411882533,0,IFT20_DYNLT1,1,0.8645,IFT20,DYNLT1,0.6623376623376623,1.9908424941680438,0.950834082099108,2.941676576267152
29222,0.16455736756324768,0.35432499647140503,0.3773576617240906,0.21162283420562744,0.12635059654712677,0.3659690022468567,0.10353365540504456,0.3762098252773285,0.3392338752746582,0.1664111614227295,0.5958210825920105,0.7090686559677124,0.7048004269599915,0.4249831605972697,0,WDPCP_AGBL4,1,0.9474,WDPCP,AGBL4,0.5306122448979592,2.7246981211341734,0.20240303097967208,2.9271011521138455
13489,0.07902368903160095,0.25227347016334534,0.3793964087963104,0.16199862957000732,0.06367666274309158,0.09182684123516083,0.08189503848552704,0.3793661594390869,0.2575363218784332,0.15636737644672394,0.817195475101471,0.8594526648521423,0.7911123037338257,0.4926645668219668,0,ARL3_IFT22,1,0.8535,ARL3,IFT22,0.676056338028169,1.8934671998782076,1.0287801844275555,2.922247384305763
2243,0.3392045497894287,0.4487646818161011,0.35068196058273315,0.2925504446029663,-0.009403631091117859,0.3215198516845703,0.07168643176555634,0.35052093863487244,0.5296408534049988,0.2694541811943054,0.8226966857910156,0.8742412328720093,0.8559100031852722,0.27652086076121246,0,DNAH6_PACRG,1,0.8576,DNAH6,PACRG,0.6666666666666666,1.9297616277498737,0.9754304077227512,2.905192035472625
18237,0.16788610816001892,0.34804749488830566,0.3236381709575653,0.19071394205093384,0.07331641018390656,0.20245325565338135,0.09824243932962418,0.32370060682296753,0.2744486927986145,0.10281331092119217,0.7695431113243103,0.8488075733184814,0.7991422414779663,0.4461042624442573,0,DPCD_ARL3,1,0.9312,DPCD,ARL3,0.5507246376811594,2.5812908695436874,0.31667664319386624,2.8979675127375537
7040,0.14499670267105103,0.1606244593858719,0.19221541285514832,0.21911576390266418,0.20741693675518036,0.1505630761384964,0.1984773874282837,0.1916358768939972,0.1356116533279419,0.02087961882352829,0.5879946351051331,0.6508116722106934,0.5760498642921448,0.12780447874461404,0,RAB11A_RAN,1,0.672,RAB11A,RAN,0.9519230769230768,0.286774844095909,2.5961863644422554,2.8829612085381644
24403,0.224758118391037,0.30970627069473267,0.2840665578842163,0.18856211006641388,0.12716105580329895,0.30417579412460327,0.15040674805641174,0.2838062047958374,0.14928923547267914,0.04825503006577492,0.6038352847099304,0.6616685390472412,0.6191012263298035,0.22720523696998182,0,RAN_VDAC3,1,0.9679,RAN,VDAC3,0.4903846153846153,2.9061702604925044,-0.0261603520477295,2.880009908444775
27102,0.13365685939788818,0.20079122483730316,0.264523983001709,0.1308984011411667,0.16707852482795715,0.34328693151474,0.12307220697402954,0.26417434215545654,0.22553427517414093,0.027854254469275475,0.5850132703781128,0.7360153198242188,0.6968820691108704,0.2869590717448258,0,EXOC4_PAFAH1B1,1,0.8515,EXOC4,PAFAH1B1,0.6712328767123288,1.8757626009164192,1.0013744772161837,2.877137078132603
26346,0.09316161274909973,0.20876452326774597,0.23030470311641693,0.11040453612804413,0.11022255569696426,0.27436363697052,0.08513650298118591,0.23055630922317505,0.07710625231266022,0.09762455523014069,0.7325331568717957,0.7845392227172852,0.7670219540596008,0.022207347812188374,0,TRAPPC3_ARF4,1,0.9323,TRAPPC3,ARF4,0.5445544554455446,2.591028398972671,0.28161920275482927,2.8726476017275004
6481,0.22452446818351746,0.14277489483356476,0.18839265406131744,0.026235781610012054,-0.0028961431235074997,0.26024922728538513,0.039722006767988205,0.18769511580467224,0.19732743501663208,0.07169262319803238,0.7842345833778381,0.8124945163726807,0.7682117223739624,0.1845942315914499,0,PLK1_MAPRE1,1,0.8166,PLK1,MAPRE1,0.7211538461538461,1.566817349033211,1.2850130061972636,2.8518303552304745
28299,0.16002444922924042,0.3730185627937317,0.37898820638656616,0.15123429894447327,0.20870167016983032,0.41894564032554626,0.13792987167835236,0.3781181275844574,0.3135625720024109,0.05832768976688385,0.6261917352676392,0.7455780506134033,0.7054334878921509,0.3022888807292732,0,WDPCP_EXOC4,1,0.9771,WDPCP,EXOC4,0.46875,2.987611415716731,-0.14908285438319713,2.838528561333534
14254,0.10304912179708481,0.16613677144050598,0.19851815700531006,0.11243604868650436,0.06012517213821411,0.025819869711995125,0.04829373583197594,0.19928666949272156,0.044671185314655304,0.0793984904885292,0.6561354398727417,0.7454301714897156,0.6757059097290039,0.30477276084478594,0,ACTR3_TUBA1C,1,0.7958,ACTR3,TUBA1C,0.75,1.382689519830611,1.4489096759778877,2.831599195808499
27059,0.08552868664264679,0.36089110374450684,0.2561291456222534,0.264645516872406,0.25873568654060364,0.25046253204345703,0.17137470841407776,0.2555859684944153,0.10930255800485611,0.07149086892604828,0.43106406927108765,0.5401839017868042,0.559127926826477,-0.06622940926446336,0,TUBA1A_DYNLT1,1,0.871,TUBA1A,DYNLT1,0.6320754716981132,2.048382440793856,0.778891843541374,2.8272742843352296
24310,0.19572076201438904,0.47631916403770447,0.3531765937805176,0.17540998756885529,0.1798401176929474,0.3278898596763611,0.10426349937915802,0.35325315594673157,0.6659485101699829,0.3132416009902954,0.8643141984939575,0.8891805410385132,0.8497591614723206,0.1993829452558608,0,RSPH4A_AK7,1,0.7675,RSPH4A,AK7,0.7931034482758621,1.132169444521305,1.6938127457650274,2.8259821902863322
10663,0.20778298377990723,0.32448911666870117,0.44266873598098755,0.06183230131864548,0.11029433459043503,0.47401487827301025,0.032575007528066635,0.4420728087425232,0.21656891703605652,0.31428641080856323,0.7437901496887207,0.8295655846595764,0.7668491005897522,0.12013715182713484,0,PAFAH1B1_GSK3B,1,0.9059,PAFAH1B1,GSK3B,0.5742574257425742,2.357327692677064,0.4503840904497288,2.8077117831267926
9613,0.19298475980758667,0.15499012172222137,0.23933032155036926,0.08316175639629364,0.06172041594982147,0.3089336156845093,0.05724773183465004,0.23863175511360168,0.06487235426902771,0.10806804150342941,0.7297559976577759,0.7794684171676636,0.7425214648246765,0.05941280030991969,0,ATP6V1D_ARF4,1,0.9242,ATP6V1D,ARF4,0.5428571428571428,2.519324773177428,0.2719754948865488,2.791300268063977
23055,0.1151304841041565,0.25315216183662415,0.23521152138710022,-0.00873824954032898,0.0018854793161153793,0.2420017272233963,0.016387641429901123,0.23421765863895416,0.2707340121269226,0.16328342258930206,0.7298391461372375,0.809870719909668,0.7545990943908691,0.2303301835428293,0,TTC17_PKD2,1,0.9097,TTC17,PKD2,0.5625,2.390966430704461,0.38358132240383114,2.7745477531082923
14562,0.12232037633657455,0.27777940034866333,0.280743807554245,0.02601785585284233,-0.0006517351139336824,0.2760031521320343,-0.016229402273893356,0.2809947431087494,0.4297448396682739,0.20464225113391876,0.8448691964149475,0.9037900567054749,0.9000101089477539,0.3384881232272002,0,TMEM67_IFT81,1,0.7854,TMEM67,IFT81,0.7538461538461538,1.2906256052293117,1.470762565281971,2.7613881705112826
13742,0.2010532021522522,0.2918325960636139,0.30761227011680603,0.14909717440605164,0.06889735907316208,0.2066211998462677,-0.0064535485580563545,0.3080896735191345,0.4199020266532898,0.20424784719944,0.8676525354385376,0.8908467888832092,0.8023412227630615,0.2500089820099111,0,B9D1_DRC1,1,0.7783,B9D1,DRC1,0.7647058823529411,1.2277742789149628,1.532464840964088,2.760239119879051
14202,0.1308077573776245,0.15469832718372345,0.23171158134937286,0.08791052550077438,0.061742618680000305,0.003994585946202278,0.0690668374300003,0.23119443655014038,0.2054467499256134,0.19472676515579224,0.7187419533729553,0.7767481207847595,0.7696317434310913,0.4405044944149323,0,ACTR3_RAB8A,1,0.7936,ACTR3,RAB8A,0.7391304347826086,1.363214460972644,1.3871515105533043,2.750365971525948
23165,0.16957895457744598,0.26902782917022705,0.3476777672767639,0.1091742292046547,0.09419702738523483,0.4559299945831299,0.11290191113948822,0.34726065397262573,0.1559029221534729,0.1232839971780777,0.6829485893249512,0.8001326322555542,0.7736395001411438,0.09876302292941952,0,TTC17_ATXN10,1,0.9725,TTC17,ATXN10,0.46,2.9468908381046184,-0.19879817754998633,2.748092660554632
16764,0.08923795819282532,0.24224795401096344,0.24092510342597961,0.11100583523511887,0.033647410571575165,0.16597597301006317,0.06071026623249054,0.2416057288646698,0.37034255266189575,0.13409845530986786,0.8099831342697144,0.8476417064666748,0.8297909498214722,0.09297500007798876,0,EFHC1_ARL3,1,0.7264,EFHC1,ARL3,0.8378378378378378,0.7683399358565539,1.947982418192761,2.716322354049315
27199,0.15414351224899292,0.4256517291069031,0.30307742953300476,0.08811752498149872,0.07409340143203735,0.2398228496313095,0.08648873120546341,0.3028276264667511,0.3388301134109497,0.19280658662319183,0.6800817251205444,0.8005059957504272,0.797236442565918,0.36217926000077433,0,EXOC4_TRAPPC9,1,0.8184,EXOC4,TRAPPC9,0.6923076923076923,1.5827514880988207,1.1211163364166394,2.70386782451546
9249,0.1609763503074646,0.2750881612300873,0.3146797716617584,0.08599793910980225,0.07875565439462662,0.2104397714138031,0.08744727820158005,0.3147951364517212,0.42032450437545776,0.1796398013830185,0.7880860567092896,0.8665759563446045,0.8400344848632812,0.14991526659821347,0,BBS9_IFT88,1,0.8101,BBS9,IFT88,0.704225352112676,1.509277402407399,1.1888295145419676,2.6981069169493663
13856,0.21892240643501282,0.36295217275619507,0.3971717655658722,0.23431110382080078,-0.01108884159475565,0.3132510781288147,-0.01777445524930954,0.3947815001010895,0.5039565563201904,0.17140662670135498,0.8421486020088196,0.8621914386749268,0.7921173572540283,0.47555554096814623,0,B9D1_RSPH1,1,0.8006,B9D1,RSPH1,0.7183098591549296,1.4251805573389034,1.2688541795991741,2.6940347369380775
18365,0.09056483209133148,0.3409922122955322,0.28421229124069214,0.1451660394668579,0.003934197127819061,0.19901147484779358,0.005834612995386124,0.28456830978393555,0.38594964146614075,0.18161694705486298,0.8292986750602722,0.8878741264343262,0.8519423007965088,0.268978077257818,0,CLUAP1_EFHC1,1,0.7309,CLUAP1,EFHC1,0.8243243243243243,0.8081752835205773,1.8712019963135498,2.679377279834127
16442,0.21197199821472168,0.19866004586219788,0.18976613879203796,0.0681886300444603,0.07341944426298141,0.1283213347196579,0.053689561784267426,0.19080501794815063,0.1813485324382782,0.12458586692810059,0.6924943327903748,0.8098466396331787,0.6993224620819092,0.2477585593305119,0,C2CD3_PCNT,1,0.8935,C2CD3,PCNT,0.5666666666666667,2.247559179113975,0.4072552858165879,2.654814464930563
13814,0.16630282998085022,0.39015698432922363,0.34422051906585693,0.19873028993606567,-0.01787378266453743,0.26082050800323486,-0.03979635238647461,0.3448038101196289,0.4790121614933014,0.26075875759124756,0.8650088310241699,0.8892145156860352,0.8397719860076904,0.47056241197125004,0,B9D1_RSPH9,1,0.7755,B9D1,RSPH9,0.75,1.2029878403684588,1.4489096759778877,2.6518975163463465
6479,0.16501262784004211,0.2218436598777771,0.29516512155532837,0.23576650023460388,0.16864770650863647,0.30995553731918335,0.1612589806318283,0.29471445083618164,0.1676507145166397,0.16240638494491577,0.6617782115936279,0.7507370710372925,0.7442100048065186,0.5793732073137393,0,RAB11A_VDAC3,1,0.9322,RAB11A,VDAC3,0.504950495049505,2.5901431690245817,0.056599352494962334,2.646742521519544
